time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-1.2288475040314648,0.6335811413747577,19.984202990060588,0.13710724453011025,0.12325422929323615,0.0,-1.5674064226194728,1.3603904487146428,5.318241043427997,0.039465707000430006,0.0488539245592924,0.0,442.73922250750275,442.4089297537317,442.6061856830351,441.7293748576179
3.2400000000000024,-1.325034517162124,0.7175133348215536,20.302437996575815,0.13932388973758947,0.12596312255682118,0.0,-1.6390879177405528,1.4375213895779422,5.289559308013608,0.03135375680517029,0.03645908246707295,0.0,428.6089029250168,427.5552264545301,429.2228029153808,428.5343616577356
3.3000000000000025,-1.4257154466054731,0.8062634860264265,20.620072219037077,0.14101784756466618,0.12794491833829902,0.0,-1.717133722497656,1.5209294179228212,5.298042268784116,0.021118421249958347,0.025097385511730533,0.0,441.56539575270773,440.6273728919595,440.8126624472923,439.9661099594305
3.3600000000000025,-1.5312250306546993,0.9001592063351743,20.939029709228315,0.14289911898768448,0.1294470569642412,0.0,-1.7999818493107371,1.6090105457070865,5.333539508108092,0.04646861117668677,0.024911889432728165,0.0,450.11091388226134,450.0959910938799,448.5316507675242,450.58639410595083
3.4200000000000026,-1.642005435808652,0.9996656037065121,21.262123833196124,0.1452405923623763,0.13104087175761325,0.0,-1.8928028010946576,1.7080194884537852,5.435562214628393,0.0168113348715367,0.029677281083290978,0.0,470.87604684342284,471.2447202952874,472.4728517981111,470.180983436421
3.4800000000000026,-1.758323796030648,1.1050700003589728,21.590788338538225,0.1469061339096367,0.13315380541272326,0.0,-1.9846288613703469,1.8054843821692672,5.519311412028422,0.043649607020799855,0.044467195533646045,0.0,466.4703160750629,467.6244977303834,465.98516605072,468.0789688790513
3.5400000000000027,-1.8796792263400497,1.2157812094835312,21.920604822936653,0.14957696905278617,0.13587089396818275,0.0,-2.060813448324558,1.8850817830618356,5.47459219505425,0.04618831825113745,0.04687137017092078,0.0,427.7213302660652,427.9273497490146,426.6294902562761,426.847462488956
3.6000000000000028,-2.0055851655191472,1.3312270643632789,22.24720594729385,0.15184621619605032,0.13857474030355021,0.0,-2.136325078315175,1.9633077084801638,5.412217551549807,0.01044324592631463,0.041180907614376025,0.0,421.3566825209871,420.86562896728617,423.00857075418344,419.9191355791574
3.660000000000003,-2.1364695990592,1.4518189626439026,22.57286751728333,0.1526148620911334,0.14143428978632056,0.0,-2.2267310805760028,2.0563950831626228,5.442814821106955,0.017168783355824804,0.05819864158751674,0.0,450.9595414960526,452.33363661957793,451.1813870706214,451.7240417007194
3.720000000000003,-2.2726242453187466,1.5777710101216083,22.8988466207449,0.15433415982601595,0.14470166314986077,0.0,-2.3120735769504344,2.142072128577558,5.423032693556239,0.0451159533272345,0.045665668841449875,0.0,436.81289037102584,435.7682741133348,434.6778589549001,437.01432303382455
3.780000000000003,-2.41452136795273,1.709479009280727,23.227409664831292,0.1566601845475848,0.1475442484844871,0.0,-2.4180536524667833,2.248297802556019,5.528254206794495,0.021376769695612276,0.050594429176009884,0.0,474.9792964060664,475.3583955119335,477.1422556518466,475.3267262195577
3.840000000000003,-2.5619912892987564,1.8466978335831172,23.55660724632413,0.15800864378590607,0.15040969240193292,0.0,-2.4979183851367455,2.3257522762341862,5.445214570083076,0.02458349572218687,0.04137744411684973,0.0,417.5265218754526,416.72295914355396,416.4002497201568,416.68081112923016
3.900000000000003,-2.7151260285056646,1.989425789588008,23.88614741880115,0.15915444872173357,0.1529295556348229,0.0,-2.6067725650330065,2.4318181892477932,5.5387177310035085,0.0048931525713179595,0.043209952647943625,0.0,472.6631990845848,472.8052642390086,474.78704948978276,473.27360698058465
3.960000000000003,-2.8743084876567013,2.1379649018769573,24.21779848352736,0.1593646237804096,0.15556871054058874,0.0,-2.699574116828269,2.5194362053319748,5.5162223205507095,0.0005662486861702674,0.04549391503508243,0.0,438.2536399552781,438.44459861796463,438.4688553532805,438.1090941957369
4.020000000000002,-3.0389105881915506,2.2915447642347355,24.546806922593078,0.15890282048650928,0.15806610288696454,0.0,-2.7874518220953974,2.5998462666496462,5.45086801357644,-0.03442672381571794,0.03247083831559813,0.0,425.06782793815864,423.9510587173301,425.4505252790381,422.4431262445667
4.080000000000001,-3.2098731923508006,2.4509483734781177,24.87831050879146,0.15634142638319926,0.1597402570012605,0.0,-2.9114113181606527,2.7131360920080567,5.598296299620236,-0.06940429329807421,0.016693012530468454,0.0,492.21626304044185,491.04713000183114,491.2939025212999,488.6920240245481
4.14,-3.3876009390783484,2.616376414515731,25.214257908537814,0.15186813126645315,0.16035760076866712,0.0,-3.0129730221144833,2.800649866210722,5.599859362422199,-0.08761175703512494,-0.007327223171947702,0.0,448.81295523683025,446.8586443356823,448.83487792811957,447.3499530757952
4.199999999999998,-3.5715244143103804,2.7870293823170624,25.550801158262722,0.146354241235235,0.1598746994300475,0.0,-3.1178193839498727,2.8871795701873006,5.618128613140664,-0.10224937764380834,-0.009531133716404423,0.0,454.0706065556213,453.89384809849395,453.4518905452921,452.2671641415381
4.259999999999997,-3.761272649320317,2.962325392274143,25.88553921418174,0.14032657736709364,0.16027246937950057,0.0,-3.2072673049615554,2.955514934159077,5.540220391371807,-0.09710751899180296,0.02751488097079824,0.0,420.5526425437776,423.7500821847141,421.8034068839856,422.23802349400665
4.319999999999996,-3.9572303156869997,3.1423087723288736,26.220587475630158,0.1354126119750756,0.16239967064777883,0.0,-3.3248312480657574,3.043221701790948,5.627494615078534,-0.06185497245533861,0.04787354102763744,0.0,473.4827103200196,475.047149104477,472.79805831523583,475.5013225790313
4.379999999999995,-4.159963700647154,3.327162164399938,26.55881161547781,0.13183805966888418,0.16595278824873017,0.0,-3.433279308691246,3.1181025340257955,5.646378901106832,-0.05537001101276113,0.07552807723464902,0.0,453.18539925729397,455.4055445062417,454.0436504176064,454.561317747604
4.439999999999993,-4.3692894687857775,3.516425600332732,26.89816633259209,0.12855706509085252,0.1704705372962696,0.0,-3.5446823309570448,3.1902496832124703,5.665129647334339,-0.05334442672591092,0.07482747630965993,0.0,454.2351430351447,454.1832604599822,455.45210039969663,455.6121955417291
4.499999999999992,-4.584876351997309,3.7095546601363742,27.235650762443512,0.1252273734717857,0.1747695698166476,0.0,-3.6420105992428256,3.2470826996469944,5.584602721032606,-0.060183680266543034,0.06439317072075285,0.0,423.16238988682414,422.26719936209486,423.7027491582364,423.11193687363374
4.559999999999991,-4.807138457918158,3.9065513544801185,27.572519806532366,0.12146213363967195,0.1783599681612813,0.0,-3.7670886487837034,3.3189601938524342,5.643834187057462,-0.06846335120723646,0.04868073215252451,0.0,467.8340730160525,466.61107476763664,468.33493510037437,467.6877068366229
4.6199999999999894,-5.036184434200704,4.1072287788934245,27.90850751047935,0.11768383317829212,0.18082212086924887,0.0,-3.868152317011215,3.3699433529251963,5.5560984700261775,-0.05378774677575845,0.01780926063270275,0.0,422.54707292160555,419.87746016380794,420.49983293495137,421.7663631124634
4.679999999999988,-5.271552480648959,4.311022315939378,28.240336212214935,0.11470519703298088,0.18203136977311019,0.0,-3.977690554788316,3.4228592647517155,5.505014609009616,-0.042433336305807756,0.024473450281372995,0.0,432.21357919255905,432.77499638810207,432.47451074062525,433.4284108443796
4.739999999999987,-5.513737779204352,4.518050471876058,28.570173956223286,0.1119443362447825,0.18308491378993974,0.0,-4.095381086400508,3.4777639364018604,5.489512286866061,-0.05435901455960884,-0.0021961457324955677,0.0,444.8347312989376,442.6448513954611,444.90517659868294,443.9261643402778
4.799999999999986,-5.76316949811989,4.728392774794111,28.899858873106783,0.10846835611123584,0.183269088987843,0.0,-4.2191247822514635,3.5332426461958613,5.499831760150454,-0.06625737367752642,0.011937127648491506,0.0,452.3127604815739,453.4497699164712,452.4521516137387,451.49066590713636
4.859999999999984,-6.020151004395981,4.9420330734865745,29.230646522405276,0.1041172857694539,0.18449377301950065,0.0,-4.347111183106097,3.587604012679889,5.526162707170952,-0.08955204161127166,0.03348841073438738,0.0,456.72959714311554,458.4455809989697,458.9734700064709,457.116363591376
4.919999999999983,-6.284629403047681,5.1586998426427915,29.561750041001915,0.09901675907512075,0.18630229422707156,0.0,-4.4691384371761504,3.63407529106593,5.5105912136551245,-0.07719932310753824,0.022431744113400244,0.0,446.41541670537924,445.5123609506402,443.6198023870926,444.62719437484185
4.979999999999982,-6.556403425521992,5.378005284439823,29.89146832044648,0.09401218448856596,0.18772028783848071,0.0,-4.590278920322131,3.6756237508500273,5.480077080294338,-0.10024624824805604,0.02593372328956346,0.0,439.903960437327,440.1939865286586,441.4244586318494,439.5119802333525
5.0399999999999805,-6.835647812007941,5.599766819956652,30.220115526065033,0.08770919733892768,0.18917401781916787,0.0,-4.7181513774304396,3.7157903619628416,5.474768187002971,-0.11698123104029069,0.020580686468891555,0.0,448.892314622285,448.4576813603033,448.52104778768756,447.1497769274524
